,spectral_centroid,spectral_bandwidth,rolloff,mfcc1,mfcc2,mfcc3,mfcc5,mfcc6,mfcc8,mfcc12,mfcc14,mfcc21,mfcc30,mfcc32,mfcc34,mfcc36,label
123,2123.753635,2190.848822,4477.909342,-280.8226929,81.51275635,-3.214693069,-3.242069721,3.339245319,-4.19512701,-0.033581488,-3.719856501,-5.175924301,0.279302806,-2.564124107,-2.278256416,-0.452858418,not_TB
124,1878.814548,1372.325466,3500.74056,-284.8894043,128.057373,-90.21607208,-20.07100677,-3.732143164,-18.09039497,19.21707726,14.66907215,-5.362353325,6.861752033,1.304412961,-4.009959698,-2.385679007,not_TB
125,1761.764227,1207.877075,2980.65389,-182.9004211,145.0340118,-93.68340302,-7.862338543,-1.221328497,-23.44079971,10.79437733,9.67317009,2.138972521,-3.531141043,0.553383112,0.145922318,0.088731483,not_TB
126,1297.622958,1272.763359,2502.138265,-281.3678284,119.4794769,-18.23883438,-14.86255932,-14.50141525,-16.98094749,3.183705568,-6.575777531,1.666923523,-1.298300862,-1.269111872,-1.835233331,-3.67637682,not_TB
127,2406.295022,2071.699521,4511.604818,-168.8329468,72.37670135,-47.94960403,-27.8159008,-17.98705864,-0.938586771,-2.357989073,12.2467947,0.282355994,-0.538560688,3.547797203,4.020307541,3.171348333,not_TB
128,1316.384645,904.6723703,2289.64742,-210.1040039,166.3216705,-77.95331573,5.380135059,-43.28673935,-3.339918375,-14.59935379,-5.162958145,1.731900573,2.87293911,0.004326008,-1.39762795,-2.206383944,not_TB
129,1909.371316,1430.746504,3591.708374,-229.1545868,131.0206909,-64.97803497,-19.69667244,-7.457607746,-20.36176682,-1.104775429,6.930651665,0.0492387,-6.886623383,-1.424464583,1.55540216,0.854886532,not_TB
130,4050.877068,2914.486572,7406.524658,-284.0871887,34.72344971,-9.69025898,-12.13285351,-12.65647602,-9.51494503,-2.955565453,-0.495787382,-2.8194592,2.093280554,3.274805307,3.704888344,3.949775934,not_TB
131,2485.296681,2531.03511,5253.204346,-207.0606079,89.61312103,-3.76760745,-26.02708626,-4.825683594,0.815408051,-8.733338356,-2.034732103,-5.629898548,0.940770745,-0.375866711,-0.049375411,-1.141365647,not_TB
132,4208.658116,3173.540771,8281.560262,-373.065094,33.92038727,-0.872062743,-13.63315201,-15.92575264,-12.07510471,-8.14697361,-7.050143719,-5.734311104,-1.939558387,-2.154914618,-0.936478198,-1.101798415,not_TB
133,3184.952787,2748.747442,6469.680786,-166.4385529,51.48818207,-30.74527168,3.677381516,-18.6646347,-15.87301636,-7.424987793,-7.234388351,-1.014524341,-2.798166275,-0.227457821,0.940502882,0.649628222,not_TB
134,3170.398964,2783.050327,6350.350952,-438.369873,58.42002869,-15.66735077,-8.027012825,-8.003561974,-14.91360855,-9.007825851,-0.246825039,-2.577033997,1.111568451,0.496831894,1.567196846,2.846050024,not_TB
135,2730.621042,2501.8107,5477.608236,-211.4033203,73.72268677,-7.581354618,-3.192828655,2.87998867,-3.339374304,-3.547203302,-4.679001808,-5.320023537,2.55885458,4.40969944,2.531138659,0.889128149,not_TB
136,1806.499654,2115.535861,3838.941447,-417.9660645,104.5429535,1.212748885,4.302364349,6.21150732,-4.103243351,1.548665762,-3.773457289,0.661007822,-1.323368549,-3.290333033,-2.115785599,-1.620186925,not_TB
137,3668.818348,2586.051824,6968.583171,-300.7416687,59.80007935,-46.05657578,-11.02277946,21.17762184,53.59664917,7.21856451,9.134558678,4.744484425,1.406421661,0.017053569,0.457501858,5.972223282,not_TB
138,2397.222501,2240.791144,4576.005046,-254.2115631,68.16166687,-43.91904449,-13.84472275,-21.3295269,-16.21574211,3.422683716,-4.59707737,0.762680054,-1.151951551,1.141774774,6.907052994,2.961542368,not_TB
139,2767.799071,2507.888758,5451.489258,-375.1799622,85.30000305,-25.49552345,-2.171354771,-5.074932098,3.191630363,9.074905396,-4.294739246,-3.234954357,-2.201919794,-0.647214949,0.321465164,1.176220417,not_TB
140,3113.293072,2934.541476,6918.737793,-278.6306458,66.81710052,-5.807517529,4.387128353,-3.09047699,-6.274545193,-7.794488907,6.758505821,-2.821629286,0.636559367,-3.143872499,-3.32911396,1.10467124,not_TB
141,2073.233971,2384.985055,4595.444743,-404.9807434,95.90037537,-2.223157167,-6.088795185,-0.458569348,-0.803388894,-2.420901299,2.727032661,-2.029001474,1.267598033,-0.965117931,1.75126636,-4.286170006,not_TB
142,2512.103125,2512.54214,5012.750244,-346.2865601,73.37950134,-35.61227798,-9.953362465,-21.98790169,-0.074841395,-17.38792992,-9.899422646,-1.51696074,2.670951605,0.48675254,4.63254261,2.681914091,not_TB
143,3611.909284,2641.638867,6566.530355,-248.5762482,51.94972229,-8.974510193,-22.93184853,11.86615372,5.018630028,-1.817467809,-1.208368897,-6.115886688,1.911244154,-0.836732447,-2.020714045,0.89934361,not_TB
144,2708.843404,2294.600492,5077.698771,-328.6946106,63.00425339,-27.6240139,-22.62324142,-10.74866486,-15.56748295,-1.329915047,0.166154221,-7.820804119,2.248925209,2.006327629,1.897826552,1.654504538,not_TB
145,2575.991508,3066.54299,6704.602051,-452.6369019,52.57314301,22.70916557,22.28517151,10.15631485,3.247871637,-3.378036022,-0.767484009,-4.264254093,-2.488078594,1.201214552,-0.010252917,-1.420312405,not_TB
146,1161.514162,1020.053385,2239.453125,-300.4604187,155.8725433,-30.83899879,0.987930179,-39.24856186,9.657709122,-6.171242237,-10.37594414,2.472160101,1.771120906,1.792541385,2.969602346,-0.886229038,not_TB
147,1777.231879,2189.490599,3685.018921,-267.8373413,114.106575,6.850043774,-9.014305115,-6.287772655,-7.490465164,-8.19695282,-9.949519157,-2.777381659,3.445665359,4.795759201,4.864786148,-3.162955284,not_TB
148,2705.816613,2721.901203,5810.724894,-258.5162354,71.75830078,-3.797125816,-13.25033665,-11.88199043,2.650257349,-1.97477293,-0.860980153,-2.581945181,2.013420582,3.093662739,2.943504333,-1.347435713,not_TB
149,2137.488859,1595.227204,3979.95402,-186.6826477,86.64353943,-74.22090912,-35.79561996,-12.61527729,-19.57460022,-15.63942337,-3.205102682,6.637013912,5.038970947,-0.572010458,-2.119103909,-2.665838242,not_TB
150,1949.737988,2557.956343,4325.432332,-370.4692078,107.9787674,14.49170589,10.66743565,6.397204399,-5.615509987,-6.469430923,-7.535105228,-1.315652013,-1.994819164,0.115911432,3.861238241,-3.436354399,not_TB
151,2220.217459,2551.78643,4859.924316,-524.7194824,91.90227509,1.656984925,11.38939953,14.38442516,2.734793425,-3.202523708,-0.251924217,-2.451463461,-0.311944932,0.287181556,0.56842339,-1.567289233,not_TB
152,3538.619081,2911.220129,6966.888428,-478.3269958,54.06893921,-6.979018688,3.574560165,10.33690071,9.588421822,0.687598348,1.312072515,-5.760591984,-2.429648876,-2.136811972,-0.010766206,-0.890319526,not_TB
153,2268.680186,2634.249569,5353.842163,-339.3345947,100.0365143,-6.699615002,14.54245377,7.283849716,8.477612495,4.457217216,9.155406952,1.637130857,0.481606662,-0.340338856,0.566960514,0.009526994,not_TB
154,3720.749561,3007.896895,7476.457723,-391.6138611,36.63630676,-12.56191826,-6.677825928,-7.721729279,2.184919596,-4.589104176,-9.0729599,-4.041286469,3.076934814,1.85906589,1.76539135,0.860023975,not_TB
155,3095.445595,1793.313504,4812.87028,-441.790741,15.33956814,-11.38715649,-34.56445313,-1.535426617,-0.161054254,9.999752045,4.300085545,9.816486359,3.886950254,3.02419734,4.822381973,3.957622766,not_TB
156,2504.557174,2147.503202,4902.69165,-218.7695313,86.44799042,-46.70637894,-29.80757713,10.26568604,8.895851135,7.332773209,4.224783421,-0.456525594,-0.067399308,-3.207995653,-1.318461061,-0.447767496,not_TB
157,4014.819595,2902.92834,7221.24939,-388.518219,44.2709198,17.78721046,-9.617832184,19.73776436,9.320333481,3.397936106,0.173845649,-7.616689682,-0.23209013,2.074417591,-0.066294424,-3.816933632,not_TB
158,777.6469018,1553.595535,1335.85612,-501.1158752,144.5275116,34.71502304,28.32439423,18.77911186,9.134029388,6.181165695,0.649501681,-1.19258678,-2.3053267,-2.496546507,-2.107747078,-1.444425821,not_TB
159,3400.09127,2619.300584,6390.974935,-140.0776672,36.99272156,-37.81089783,-12.34648991,-16.59669113,-11.24776173,3.921804905,-0.963708639,-1.248014927,0.098710023,-0.778844535,0.241248667,-2.01005578,not_TB
160,2531.506886,2229.889519,4985.235596,-117.9753113,79.77005768,-45.15994644,-17.50490379,0.546114206,4.01714468,-10.15194511,4.671288013,-10.1446476,-0.728192806,1.775751948,0.225869492,1.29922998,not_TB
161,1164.679409,1017.923804,2360.92631,-188.8827515,168.3900146,-48.86567688,27.25134087,-33.90957642,5.918374062,-12.56178951,-2.388806343,-3.253738403,-2.752536535,-2.67910409,-4.149556637,-2.389289856,not_TB
162,1507.051663,1271.68812,2876.028442,-323.6799622,141.4540253,-54.65503693,17.47707939,-33.42672348,-7.381824493,-19.28925896,-0.079070196,-6.219162941,2.090867043,-3.739031076,0.913005531,2.867707253,not_TB
163,2542.484443,2273.379337,4915.20284,-268.7704468,79.80555725,-39.06733704,1.548061132,-25.80111313,-3.107063532,-2.011279106,-2.137906551,0.031269506,-3.795480728,-1.324807644,2.222036123,0.029473975,not_TB
164,3909.1675,2563.721458,6912.955729,-216.2920532,31.40611076,-21.30042458,-16.86003494,-7.081829548,16.40673828,3.195635557,3.496499062,0.666040361,1.97292459,-0.46429348,0.737599969,-1.696792841,not_TB
165,1600.647469,2300.999728,3660.644531,-543.7769165,119.100296,23.90296936,8.697511673,10.83991337,7.781386852,-1.25075376,1.647434711,-0.196207896,-3.156233072,-0.562583983,0.721322238,-1.095225692,not_TB
166,2664.129566,2563.440387,5518.182373,-290.8406067,85.5144043,-10.98687363,1.218061328,9.801714897,-7.225133896,-4.629811287,-4.5111413,-3.599389553,-0.540743113,-0.858689845,-0.236728668,0.59176141,not_TB
167,3090.031219,2740.856272,6530.841064,-75.59545135,68.84922791,-11.66583252,-4.745079994,2.061405182,5.379292011,0.677696764,0.602186978,-4.351915359,-0.140254617,-0.565173566,-0.39039433,-0.455011308,not_TB
168,3173.872023,2482.951387,5768.306478,-264.0645142,58.72976685,-7.446329117,-24.54665375,-7.761267662,1.814475536,-0.625627279,-3.651989222,-9.727613449,-0.668620765,-1.38525331,-0.094850749,-0.487492621,not_TB
169,3006.457898,2270.008544,5383.550008,-113.6093369,61.57564163,-50.14319229,-3.861806154,-16.06651688,6.133102417,1.918062806,2.808455944,-5.858229637,3.446367979,4.016785622,2.505701303,-1.01589632,not_TB
170,1784.115669,1664.654292,3396.414185,-300.020874,111.8881226,-28.5134964,-15.27389622,-3.511680365,-17.32814026,-16.44093895,0.291727215,-4.581838131,-2.775245428,-2.064357519,-1.779246807,-0.09134683,TB
171,992.2534768,1121.880381,1752.909511,-372.5908508,153.6779785,-21.43598938,-20.46908951,0.236202687,-11.63699627,-6.885285378,-8.189678192,-3.276363611,-4.315173626,-1.611318111,0.306818217,-2.305576324,TB
172,1491.93271,1651.781364,3037.416028,-314.9887695,134.7558289,-9.689788818,-27.83495522,-11.42210388,-0.199587867,-10.70990276,-3.690696478,-5.738109589,-1.134917974,-2.20126915,-0.398741513,-3.151567698,TB
173,1510.925661,1590.659024,2990.811682,-308.4459534,115.6986771,-1.621551394,-22.86171341,-0.562199533,-11.41226578,-11.27069855,-2.647686958,-0.75409174,-2.40615201,-1.836464405,-1.830432177,0.712721705,TB
174,1672.445963,1786.81696,3685.666911,-448.5619812,108.3383942,-4.797855377,-12.24162483,10.57255173,5.288433552,-3.908154488,-7.949057102,-5.463227272,-3.086170912,-3.536498785,-0.7494964,1.079304695,TB
175,1857.762615,1894.083027,3914.079146,-386.9217224,89.37733459,3.126049757,-3.352301598,6.202187061,-15.69495106,-4.213106632,-3.704948902,-2.399101019,-2.7704041,-4.113290787,-2.657109976,-1.280130744,TB
176,1786.655693,1873.380501,3853.732357,-374.0020752,101.1011734,-0.129177153,-7.847967148,5.276977539,-5.591454506,-10.30080795,0.131761611,-1.31146872,-0.025888506,1.021216393,-3.817093849,-2.274458647,TB
177,1248.559175,1407.028259,2482.268323,-351.2886047,140.2243958,-17.89600945,-23.02682686,9.875115395,-8.099980354,-6.652623177,-9.605216026,-7.999628544,1.851446271,0.231278837,-0.418292075,2.427978277,TB
178,1979.140596,1842.170634,3958.894702,-280.8706055,73.06593323,-31.52685356,-22.82764053,13.55626774,-10.64224243,-6.147900581,0.927224696,-2.615739822,-2.666108847,-2.543165684,-2.686334372,-2.9652493,TB
179,1862.331455,1756.037327,3645.391846,-322.6234131,101.2505875,-21.91525841,3.23084116,15.88519955,-12.5842104,-2.303490877,-13.82305145,-1.971485376,-1.534813762,-5.34709692,-4.660011292,-3.484184265,TB
180,3178.309232,2182.31519,5745.29383,-361.5259705,46.55169296,-34.32193756,-42.04060364,13.64797783,-0.701461077,-8.818483353,-4.879165649,-2.862003565,1.831539631,-1.144735694,0.624155998,0.237166703,TB
181,2129.680158,2243.466193,4899.34809,-290.2110291,89.83573914,7.655820847,-12.08695889,11.78452492,-8.796930313,-5.324705601,-9.481366158,-6.094726563,-3.89561677,-0.842306077,-0.652915537,-3.078716516,TB
182,2355.205357,1765.202332,4299.017557,-360.6564331,92.56504059,-41.72292709,-23.08363533,-8.422376633,-10.64632416,-3.437078714,-7.831270218,-1.904876947,-0.158567995,-0.519002318,-0.712320149,-0.278750688,TB
183,2181.766129,2141.643951,4675.586281,-270.4744263,102.9792938,-5.399241924,-22.42720795,5.532183647,-8.143281937,-6.977856636,-8.681077957,-1.532512784,-2.769917488,-3.479365587,-0.738633573,-1.382769823,TB
184,2342.699587,2221.718827,5036.925252,-218.2688446,86.61061096,-1.561297894,-16.66524696,10.89966297,0.213561445,-7.159046173,-0.503401875,-2.184891701,-1.136297464,-0.433856189,-1.417269945,-4.729467392,TB
185,2154.025726,2127.641298,4696.531169,-293.8639526,92.42726135,-2.630488157,-19.40118027,17.19668007,-4.657094955,-7.558114529,-8.859189987,-6.578210354,-1.542312741,-0.316756636,-3.185441256,-3.635772943,TB
186,1254.810346,1287.698672,2423.596743,-292.5512695,132.0700378,-15.6806736,-2.677270174,-1.902031898,-4.906712055,-2.772361755,-0.500494063,4.099427223,-2.250298977,-3.221957684,-2.333758831,-2.671843529,TB
187,1672.445963,1786.81696,3685.666911,-448.5619812,108.3383942,-4.797855377,-12.24162483,10.57255173,5.288433552,-3.908154488,-7.949057102,-5.463227272,-3.086170912,-3.536498785,-0.7494964,1.079304695,TB
188,2888.963292,2389.413172,5762.653743,-327.1290588,61.17601395,0.180892915,-11.38386059,4.891994953,2.298340797,0.477529705,2.256844521,-4.833125591,-0.900424182,-1.110682011,-0.876407862,-0.324478894,TB
189,1765.933319,1523.435918,3175.30009,-325.705719,100.7364883,-22.03249741,-13.01293945,6.06875515,-7.898125648,-10.50326443,-0.759582162,-4.7193923,-1.708483934,-0.921304941,-1.026308298,-1.261836171,TB
190,2167.243603,1988.736185,4451.866464,-241.8927155,89.4005661,-24.22634697,-10.26224804,24.69004822,-10.71413136,-5.388356209,-7.699620724,-6.055606365,-1.775702834,-0.549857557,-0.725941837,-0.4082838,TB
191,3177.136675,2131.762451,5542.320653,-353.6332703,55.33694077,-33.49924088,-40.21375656,8.376120567,-2.67528224,-7.444265842,-8.982808113,-3.508817196,-4.055193424,-1.984774113,-2.688670874,-3.013613939,TB
192,1743.365383,1896.636126,3447.115519,-378.4429626,89.93495941,5.556676865,-1.46749115,12.95795536,-6.230110168,-5.589355469,-2.79785037,0.066112161,-4.307060719,-3.33017683,-1.076443672,-1.314427376,TB
193,2552.780867,2242.490494,5287.049357,-320.105072,89.26244354,-14.32091618,-18.86724091,30.76070213,-18.9146595,-9.691756248,-5.779082775,-4.974174023,-8.097984314,-3.311711073,-5.195446014,-3.356128931,TB
194,1452.793047,1877.004499,3349.208346,-349.3254089,116.0168152,31.10762215,-22.81581306,14.57011318,-2.774950266,-1.06879127,-5.027450085,-4.507560253,-0.861436248,-2.160059929,-3.308831215,-3.683466196,TB
195,1640.928222,1582.663895,3024.767049,-355.4695129,117.3178177,-23.41007996,-0.854640722,-10.49622822,-12.06476688,-11.72405529,-3.56780386,-3.959167004,-1.241050124,-0.500856936,-2.552389622,-1.549562812,TB
196,894.5544107,1084.242142,1576.271879,-419.5348511,160.5839539,-17.59000015,-22.57051468,6.319275379,-3.948539734,-8.86810112,-9.077821732,-4.355343342,-4.458961964,-4.573829651,-0.887597978,1.491281033,TB
197,2179.282971,2216.620332,4789.542643,-318.6763916,90.20388794,-1.342731833,-4.990449429,15.95194244,4.052968502,-6.153820515,5.212718964,-2.472170115,-3.368345022,-1.233759522,1.311744332,-0.809061944,TB
198,2174.373615,1862.0993,4077.750651,-311.6756287,89.16253662,-23.6719017,-28.99919891,3.002427101,-11.92260647,0.73308903,-4.381731033,-8.587070465,-2.538208485,-0.188573256,-0.945691764,-1.858150363,TB
199,1798.647579,1713.921424,3476.715088,-304.4703064,96.0006485,-14.68029118,-5.715228558,-4.270816326,-16.94026184,-17.73633575,3.054838896,-7.792850971,-2.130408287,-1.342516541,-2.234164953,-0.660097003,TB
200,1797.366779,1843.769746,4041.612228,-439.9075623,113.1105652,-11.17164326,-33.59764099,13.99236584,2.321031332,-6.065868378,-7.839053631,-5.634480953,-1.722659349,-1.380815029,-1.39824748,0.038017716,TB
201,1424.520113,1541.645528,2700.725098,-338.9176331,126.6789932,-8.073485374,-9.766666412,-14.86597824,-1.003551483,-10.50552654,-6.27564621,-4.797757626,-1.539739609,-2.420894146,-2.32571125,-1.533898354,TB
202,1829.744815,1708.834379,3642.600505,-297.5104065,98.17953491,-6.425433636,-19.7814045,0.088355027,-14.49429989,-8.749513626,-7.138424397,1.091299891,-0.739552617,-4.045513153,1.13648212,-0.997103512,TB
203,1278.78865,1518.831416,2539.331312,-435.1582336,130.8731079,-2.201137781,-20.80544472,0.309728116,3.225659609,-5.779722214,-4.278429985,-9.96130085,-2.187143326,-1.13422668,-0.016850762,1.070228696,TB
204,979.3435425,1206.72226,1830.244247,-363.3731995,154.877121,-15.93947983,-28.13202477,-2.806517124,-7.540015221,-8.505048752,-17.51032066,-6.100353718,-1.429754019,-2.16031456,1.510565281,0.36398831,TB
205,999.1015379,1134.565358,1788.504161,-373.9960938,157.9411469,-25.07746506,-16.90229988,4.571203232,-8.881153107,-7.048954487,-10.57624626,-5.020357609,-3.706732273,-2.436071873,2.314599752,1.414601207,TB
206,1919.238408,1877.969378,3804.199219,-247.2863312,78.23587799,-19.86534882,-19.72849846,16.77009201,-3.895227909,-2.162444353,1.423193097,-3.880721807,-2.550673962,-2.659211159,-3.236041307,-2.754557371,TB
207,3956.276964,2033.984584,5881.999197,-365.3768311,34.11238861,-35.67520523,-60.31109619,25.70709038,0.980643332,-12.34155846,-9.359542847,-5.501247883,2.777305365,0.287020862,1.167627573,0.604223013,TB
208,1946.660202,1852.275608,3955.0068,-360.1811523,95.30796051,-17.1831646,5.036184311,9.692378044,-8.518032074,-3.061090231,-11.48764515,-0.332966954,-1.710955977,-5.012989998,-4.817343235,-4.754609585,TB
209,1278.78865,1518.831416,2539.331312,-435.1582336,130.8731079,-2.201137781,-20.80544472,0.309728116,3.225659609,-5.779722214,-4.278429985,-9.96130085,-2.187143326,-1.13422668,-0.016850762,1.070228696,TB
210,2256.834148,2202.625107,4960.249467,-306.9466248,84.18917084,0.074455798,-9.380907059,6.435925007,-5.630795956,-7.087028027,-5.627387047,-5.708917618,-5.291975021,-0.264126092,-2.902157307,-2.558287382,TB
211,2090.426626,1995.309453,4494.607544,-262.2139587,106.8831406,-18.17425728,-38.65914536,15.15784168,-2.397047281,-8.555512428,-10.53567314,-6.987522602,-1.388958812,2.020130634,-4.203913212,-5.095599651,TB
212,2685.063635,2352.138412,5572.939786,-351.108429,69.38171387,2.059564352,-12.57245636,7.968420029,-2.806339264,0.565277457,0.985777199,-3.96566391,1.212818623,-1.992704868,-1.054048657,-1.074505687,TB
213,1274.902037,1493.390181,2558.71709,-427.2691956,128.4089661,-4.526111126,-16.10389328,6.513018608,-1.329570055,-6.536856651,-11.84908199,-5.687358379,-1.968093991,-1.512439132,-0.18415466,0.923504949,TB
214,1276.596686,1397.408811,2560.705236,-298.663208,137.1256409,-13.61804867,-9.296579361,4.173735619,-6.098507404,-4.224108696,-1.285300016,1.704311013,-2.8325212,-3.471338987,-3.4150033,-3.198535919,TB
215,1616.460718,1453.965884,2946.011353,-310.8348389,122.2551575,-23.03007698,-19.15945053,4.214216709,-3.855843544,-12.14707661,0.288660407,-4.702106953,-4.257828712,-2.10984087,-0.821090043,-1.183190823,TB
216,2123.125246,2164.358888,4758.486041,-295.7050781,73.53879547,1.748543978,-10.55985546,16.38467216,-3.392067909,-2.027725935,-6.609237671,-0.265101999,-1.713412762,-0.980433762,-1.925570965,-0.486204922,TB
217,1836.824484,1839.015717,3743.099312,-395.599762,83.15229797,-3.618611336,-20.75884247,0.731347859,-8.18231678,-7.723883152,-3.729398489,-1.761070132,-2.34092927,-3.284543991,-1.070927262,-2.853207111,TB
218,1619.752149,1899.080322,3364.306641,-373.9694214,100.7560196,8.230654716,4.174528599,12.60195637,-0.032457914,-7.100631237,-1.446327448,2.463725328,-3.164224386,-4.798583984,-2.588456869,-0.75644207,TB
219,1867.230229,2144.199576,4574.310303,-330.2194824,103.2911072,20.3584938,-16.67028618,18.73884583,-5.673497677,-7.032701492,-3.410319805,-5.475029945,1.167268634,0.60990876,-2.14776206,-2.373614788,TB
220,2379.332035,2047.46974,4808.334351,-297.866272,84.68261719,-17.40340614,-17.6671772,25.1941452,-20.46826935,-7.251327991,-5.375513077,1.894486308,-5.647293568,-3.017603874,-2.228916407,-2.413208246,TB
221,1684.744509,1445.433906,2932.154338,-310.6890564,131.6470337,-50.45991516,-11.10052681,-4.792009354,-5.564218998,-13.12800694,-6.273812771,-5.40382576,-0.395878822,-1.108603597,-2.609853745,-2.64210701,TB
222,2147.659231,1702.918863,3913.224992,-260.394104,108.3487396,-52.56979752,-13.73599625,8.874969482,-11.57338333,-15.00649643,-1.361158848,-6.250010014,-2.480007648,-1.629320741,-1.200976968,-0.929974675,TB
223,2135.111111,1975.928218,4326.528931,-285.8118896,72.4657135,-9.58155632,-4.720211029,7.993099213,-7.07267046,-9.242656708,-0.501994669,-2.716243267,-3.542821646,-2.65800333,-3.240876913,-2.076699734,TB
224,2081.725145,2010.871604,4281.768048,-464.9915466,82.04076385,0.844596684,-10.79969978,0.243734926,-6.295335293,-3.584636211,-6.359772682,-2.998419046,0.261406958,-2.897423506,-0.998534858,-0.57595253,TB
225,2469.362924,2111.764277,5025.513877,-363.9211121,65.20546722,-12.50227737,3.796821117,15.32166576,-0.553619802,-2.262552977,-1.073292613,-3.49152112,1.575690508,-1.496181965,-0.584293842,-2.197998285,TB
226,2946.940863,2480.722202,6144.567871,-309.95755,67.53143311,-4.255082607,-23.42774963,13.93474293,-13.67580128,-8.70161438,0.062978096,-12.06819916,0.218701676,-3.085326195,-1.107068062,-1.954131126,TB
227,1526.242252,1495.914154,2880.614217,-311.6082764,106.8999557,-9.01539135,2.025798082,15.56301308,-15.9887476,-5.840104103,-4.579174995,-3.325377226,-2.250564098,-2.539865494,-3.222812414,-1.43804121,TB
228,922.4165285,1053.440838,1624.244173,-374.2306213,154.3075867,-20.16999245,-10.52367401,-1.417472959,-7.155216217,-6.188898087,-5.91534996,-4.462149143,-1.057770014,1.491883278,-0.240378886,-0.778334081,TB
229,2796.250169,2233.464488,5488.524373,-427.0733643,59.82624435,-9.641971588,-3.838783503,19.92826653,-5.622937202,-12.90736008,-10.21496582,-5.177355289,-2.638224363,-0.847042143,-2.272430658,-0.046656486,TB
230,1415.750056,1383.366528,2727.055946,-382.9396667,122.3036346,-30.50850677,-6.448402882,-3.034847021,-0.617110789,-6.792376995,-5.35316515,-3.351020575,-0.841279328,-4.387901306,-2.604710102,-2.652715683,TB
231,2291.801398,2121.546395,4621.971547,-245.477478,108.1717911,-27.1267395,-42.78800201,17.49647331,3.574851751,-1.481022239,-9.594773293,-7.11119318,-4.261100769,-6.120004654,-7.049554825,-4.714691162,TB
232,2304.416819,2089.634309,4701.665243,-337.4295044,93.68807983,-12.1540966,-25.60451698,9.969988823,-4.530267715,-1.596394897,-7.540259838,-5.043465137,-3.213093996,-0.467258304,-4.509956837,-3.425498724,TB
233,2423.449475,2122.785041,4862.420023,-297.5622864,64.84430695,-10.17207241,-14.98754025,4.556016445,-10.61824894,-13.65765858,-3.183161259,-6.250472069,-1.352334499,-1.234361768,-3.862011194,-5.147141457,TB
234,3388.310157,2428.330572,6254.448993,-284.2417908,56.81144714,-14.4160347,-18.33845329,23.72351837,-1.337418318,-11.27291393,-2.520968676,-8.462244034,-3.875399828,-3.687095165,-3.830326557,-2.368048668,TB
235,2133.308976,2100.084447,4497.648112,-284.8470764,83.99925232,3.302494526,-18.86067772,14.35430431,-1.907473207,1.486720204,-1.649879694,-8.125292778,-3.07653141,-1.646028638,-2.123599052,-2.742692709,TB
236,2153.323551,2133.561369,4400.39978,-210.2446442,88.94784546,0.588121176,-2.271623373,1.414586425,-1.365488887,-4.144585133,-10.16607475,-5.073872089,-3.835791111,-3.474509954,-4.209093571,-3.080260754,TB
237,1271.460776,1298.61387,2422.129431,-300.9703369,139.0039978,-36.2882309,-28.18679237,8.398499489,-13.19125748,-7.546403408,-11.16871452,-4.527599812,-1.316623449,0.495611906,0.233457714,0.102739051,TB
238,2202.12453,2117.510046,4697.232203,-336.3435364,77.98536682,-6.089862823,-8.881534576,16.33363152,-10.7874012,-5.719184875,-6.929577827,-6.385712147,-1.521263123,-1.921206355,-2.140497684,-1.492147326,TB
239,2630.254432,2248.761407,5258.288574,-362.0433655,66.1021347,-2.082678556,-21.78614616,6.42426157,-2.753845692,-5.998281956,-4.345970631,-2.861030579,1.21987009,-1.47972703,0.51489681,-0.437648833,TB
240,1274.345492,1258.302924,2322.92262,-323.9598999,150.6748657,-44.37197876,-26.36738014,4.619354725,4.150736332,-10.03225422,-11.90233707,-4.120876312,-1.17896533,-0.298590541,-2.848211765,-0.559458435,TB
241,1158.902168,1385.124046,2272.749837,-358.9393005,144.7940521,-7.321680069,-18.7471447,6.71288538,-5.93936491,-5.097829342,-7.032242775,-5.732913017,-3.249792814,-2.778494835,-1.964514613,1.932204962,TB
242,2017.584193,2022.632786,4177.599739,-389.3542175,86.90924072,22.93845558,-24.25945663,8.098164558,-8.345042229,-11.88600254,-7.803995609,-1.870027781,-4.518910885,-0.718551874,-2.000328779,-1.489762902,TB
243,1274.902037,1493.390181,2558.71709,-427.2691956,128.4089661,-4.526111126,-16.10389328,6.513018608,-1.329570055,-6.536856651,-11.84908199,-5.687358379,-1.968093991,-1.512439132,-0.18415466,0.923504949,TB
244,2546.276008,2000.42373,4740.644328,-325.7875061,65.95520782,-35.79270554,-10.80272961,7.589605331,-11.35796928,-4.927157879,-1.782210469,2.328548908,-2.745942116,-2.979394913,-3.456526518,-1.767326951,TB
245,1337.407153,1447.235206,2546.949259,-486.6392517,109.9816513,6.177637577,-18.4944458,-7.334961891,-13.16338921,-12.91633415,-7.256033897,-0.667222738,-1.072686553,-0.906800449,-0.251909405,-0.944502413,TB
246,2362.660852,2198.078791,4940.664258,-333.0802917,70.45257568,-4.675318718,1.901551604,9.190626144,-3.70958662,-3.57789278,-3.051985979,-5.717516899,0.289519608,-3.276890039,-3.924587727,-3.775535107,TB
247,2161.047342,2140.215914,4607.507324,-402.6837463,54.06355667,5.048338413,0.617132306,10.3790102,-9.198182106,-1.21817255,2.27339673,-0.727742195,-1.423363566,-2.238939285,-3.508820295,-2.252634764,TB
